/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/Bottle_Cap_1704.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/neo_citran_package_938.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/net_bag_3306.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/non_recyclable_wrapper_2104.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/nonstretchy_plastic_bag_316.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/nonstretchy_plastic_bag_777.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/noodle_packaging_3125.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_broken_pen_plastic_1290.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_dirty_paint_brush_1921.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_garlic_sauce_packet_plastic_1295.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_lighter_317.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_pen_2541.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_pen_3126.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_pen_780.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_spice_solid_deodrant_1297.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/old_sponge_2109.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/opened_salt_and_pepper_packets_2192.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/packaging_foam_2684.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pasta_plastic_bag_non-stretchy_3127.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/patio_brick_2402.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pen_1442.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pen_1574.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pen_1923.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pen_2544.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pen_617.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/perfume_bottle_1030.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/perfume_bottle_1443.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pink_highlighter_3450.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_and_metal_contact_case_2372.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_bag_non-stretchy_frozen_fruit_3129.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_bag_oranges_empty_3130.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_bottle_cap_942.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_bread_clip_319.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_coffee_lid_947.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_container_2264.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_facewash_dispensing_tube_1304.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_foil_beverage_packet_3133.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_gum_wrapper_3315.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_knife_3454.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_lid_621.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_packaging_2379.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_packaging_3134.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_salmon_wrapper_949.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_straw_3317.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_straw_wrap_1928.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_tape_138.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_tape_1575.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_vegetable_bag_2973.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_wrap_1050.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_wrapper_1151.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/plastic_wrapper_1153.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/polyester_string_444.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/popped_plastic_packing_material_1307.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/potato_mesh_bag_3135.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pringles_can_1981.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/pull_tab_lid_snack_pods_1444.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/razor_blade_cartridge_3319.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/red_under_arm_1738.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/round_hair_brush_1445.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/sandpaper_block_447.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/sauce_mix_packaging_2688.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/sharpie_marker_326.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/shaving_stick_1051.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/shoe_polish_1745.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/small_lids_1447.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/snack_wrapper_1159.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/snack_wrapper_2836.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/snacks_bag_1053.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/soiled_diaper_787.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/soiled_sauce_packaging_3459.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/solid_composite_razor_cartridge_1312.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/soy_sauce_sachet_3139.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/sponge_1054.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/sponge_2408.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/styrofoam_1933.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/styrofoam_container_2690.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/styrofoam_cup_2837.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/sunscreen_bottle_329.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/syrup_3386.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/takeout_styrofoam_container_788.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tape_dispenser_2552.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tape_dispenser_330.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tape_measure_1935.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tea_bag_box_1134.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tea_packaging_2077.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/teabag_label_587.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tin_foil_1450.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tissue_box_2804.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tissue_box_282.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tissue_plastic_bag_2838.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tooth_brush_449.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tooth_floss_container_2118.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tooth_paste_tube_145.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/toothpaste_1937.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/toothpaste_1938.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/toothpaste_tube_1160.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/toothpaste_tube_2409.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/tootpaste_tube_3464.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/torn_scrub_pad_1742.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/trasparent_plastic_wrapper_2979.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/twist_tie_2410.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/unusable_marker_2119.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/unusable_pen_1452.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/unusable_pen_2120.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/unusable_pencil_2121.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/unused_pills_2877.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_candle_1939.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_chocolate_wrapper_3324.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_coffee_pod_2426.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_condiment_container_1258.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_deodorant_332.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_dish_sponge_2411.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_disposable_face_mask_2124.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_duct_tape_148.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_earplugs_450.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_ice_cream_wrapper_3325.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_lighter_2125.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_lip_balm_1941.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_mask_452.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_match_1314.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_medical_tape_and_cotton_ball_150.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_nail_emory_board_1982.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_plastic_container_3146.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_plastic_spoon_453.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_plastic_toothbrush_2126.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_razor_455.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_shaving_stick_1058.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_tin_foil_bag_3328.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_up_toothpaste_tube_2122.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_vacuum_bag_2127.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_vacuum_filter_2128.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_yellow_rubber_glove_on_wood_floor_2843.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_yellow_sponge_on_white_background_2844.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/used_yogurt_202.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/vape_1172.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/vape_apparatus_3465.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/vapes_2321.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/washing_machine_detergent_2169.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/waste_bubble_gum_792.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/waste_tape_2845.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/water_bottle_cover_1456.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/water_jug_filter_2412.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/waxed_paper_sheet_151.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/white_LED_light_bulb_1355.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/white_styrofoam_food_container_2846.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/whiteboard_marker_1583.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/wrapper_protein_bar_336.png | Pred: 2 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/wrapping_foil_794.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/yarn_795.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/yellow_brush_on_wooden_floor_2847.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/yogurt_container_seal_2556.png | Pred: 1 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Black/zip_tie_1457.png | Pred: 3 | True: 0
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Bubble_wrap_1014.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Carboard_2468.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Crumbled_Paper_2473.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Electronic_cardboard_Packaging_551.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Empty_Electronics_Box_64.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Empty_Pasta_Bag_67.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Empty_foam_packaging_2670.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Empty_gum_pack_2785.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Kiwi_Peel_2441.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Lolipop_Candy_936.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Old_Painting_572.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Old_receipts_2682.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/Paper_Fast_Food_Container_82.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/aluminium_foil_1389.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/aluminum_can_no-label_3054.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/aluminum_foil_1013.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/aluminum_foil_2467.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/average_sized_printer_paper_2920.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/basket_box_1106.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/black_plastic_battery_door_289.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/brochure_542.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/bubble_wrap_1392.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_1015.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_1393.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_208.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_209.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_box_1827.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_box_coffee_pod_3057.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_box_tin_foil_880.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_egg_carton_1526.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_perfume_packaging_2042.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_sheet_216.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_stick_3059.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/cardboard_tissue_box_218.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/chips_packet_46.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/claimed_movie_pass_paper_1222.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_aluminum_beer_can_48.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_cardboard_box_2356.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_cardboard_butter_box_49.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_cardboard_drink_container_2357.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_egg_carton_2924.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_granola_bar_cardboard_box_2925.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_napkins_2433.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_paper_bag_2928.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_pizza_box_54.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_plastic_package_55.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_reusable_plastic_bag_2360.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_sandwich_wrapper_2471.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_takeout_box_2932.png | Pred: 3 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_tin_foil_890.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/clean_ziploc_bag_892.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/compressed_paper_box_2362.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/crumpled_paper_3237.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/crumpled_sticky_note_390.png | Pred: 0 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_ice_cream_container_3239.png | Pred: 2 | True: 1
/work/TALC/ensf617_2026w/garbage_data/CVPR_2024_dataset_Test/Blue/dirty_plastic_beef_meat_packaging_2959.png | Pred: 3 | True: 1
